,name,company,year,Price,kms_driven,fuel_type
5464,Maruti Suzuki Alto,Maruti,2012,210000,36000,Petrol
5465,Hyundai i20 Magna,Hyundai,2012,210000,41000,Petrol
5466,Hyundai i10 Magna,Hyundai,2012,210000,41000,Petrol
5467,Tata Zest XE,Tata,2012,210000,42000,Diesel
5468,Mahindra Xylo E8,Mahindra,2012,210000,45000,Diesel
5469,Toyota Corolla Altis,Toyota,2012,210000,46000,Petrol
5470,Tata Manza Aqua,Tata,2012,210000,48508,Diesel
5471,Renault Kwid 1.0,Renault,2012,210000,50000,Petrol
5472,Tata Venture EX,Tata,2012,210000,50000,Diesel
5473,Maruti Suzuki Swift,Maruti,2012,210000,56758,Petrol
5474,Skoda Octavia Classic,Skoda,2012,210000,58000,Diesel
5475,Maruti Suzuki Omni,Maruti,2012,210000,59000,Diesel
5476,Chevrolet Beat Diesel,Chevrolet,2012,210000,59000,Diesel
5477,Tata Sumo Gold,Tata,2012,210000,60000,Diesel
5478,Hyundai Verna 1.6,Hyundai,2012,210000,60000,Diesel
5479,Tata Sumo Gold,Tata,2012,210000,65000,Diesel
5480,Mahindra Scorpio 2.6,Mahindra,2012,210000,65480,Diesel
5481,Maruti Suzuki Zen,Maruti,2012,210000,75000,Petrol
5482,Maruti Suzuki Swift,Maruti,2012,210000,75000,Petrol
5483,Mahindra Scorpio SLX,Mahindra,2012,210000,95000,Diesel
5484,Hyundai Grand i10,Hyundai,2012,209000,33000,Petrol
5485,Hyundai Elite i20,Hyundai,2012,209000,35000,Petrol
5486,Ford Ikon 1.6,Ford,2012,209000,36000,Petrol
5487,Toyota Innova 2.5,Toyota,2012,209000,47000,Diesel
5488,Nissan Sunny XL,Nissan,2012,205000,73,Petrol
5489,Chevrolet Beat LT,Chevrolet,2012,205000,122,Diesel
5490,Maruti Suzuki Alto,Maruti,2012,205000,46000,Petrol
5491,Maruti Suzuki Swift,Maruti,2012,205000,47900,Diesel
5492,Maruti Suzuki Swift,Maruti,2012,200000,3350,Diesel
5493,Maruti Suzuki Swift,Maruti,2012,200000,7500,Diesel
5494,Toyota Innova 2.0,Toyota,2012,200000,19000,Diesel
5495,Maruti Suzuki Swift,Maruti,2012,200000,19336,Diesel
5496,Hyundai Elite i20,Hyundai,2012,200000,21000,Petrol
5497,Mahindra XUV500 W10,Mahindra,2012,200000,28000,Diesel
5498,Volkswagen Polo Trendline,Volkswagen,2012,200000,28400,Diesel
5499,Toyota Etios Liva,Toyota,2012,200000,34000,Diesel
5500,Mahindra TUV300 T4,Mahindra,2012,200000,36200,Diesel
5501,Hyundai Elite i20,Hyundai,2012,200000,42000,Petrol
5502,Hyundai Santro Xing,Hyundai,2012,200000,45000,Petrol
5503,Maruti Suzuki Zen,Maruti,2012,200000,45000,Petrol
5504,Maruti Suzuki Ciaz,Maruti,2012,200000,50000,Petrol
5505,Hyundai Eon Era,Hyundai,2012,200000,51000,Petrol
5506,Hyundai Elantra 1.8,Hyundai,2012,200000,54000,Petrol
5507,Maruti Suzuki Swift,Maruti,2012,200000,55000,Diesel
5508,Maruti Suzuki Zen,Maruti,2012,200000,55000,Petrol
5509,Hyundai Eon Era,Hyundai,2012,200000,59000,Petrol
5510,Hyundai Grand i10,Hyundai,2012,200000,60000,Petrol
5511,Hyundai Verna Fluidic,Hyundai,2012,200000,65000,Diesel
5512,Ford EcoSport Trend,Ford,2012,200000,95000,Petrol
5513,Hyundai i20 Magna,Hyundai,2012,200000,100000,Petrol
5514,Chevrolet Beat Diesel,Chevrolet,2012,200000,130000,Diesel
5515,Tata Indica eV2,Tata,2012,200000,130000,Diesel
5516,Jaguar XF 2.2,Jaguar,2012,199999,60,Diesel
5517,Audi Q5 2.0,Audi,2012,199999,9300,Diesel
5518,BMW 3 Series,BMW,2012,199999,22000,Diesel
5519,Maruti Suzuki Swift,Maruti,2012,199999,28000,Petrol
5520,BMW X1 sDrive20d,BMW,2012,199999,37000,Diesel
5521,Maruti Suzuki S,Maruti,2012,199999,44000,Diesel
5522,Maruti Suzuki Ertiga,Maruti,2012,199999,45000,Diesel
5523,Maruti Suzuki Alto,Maruti,2012,199999,55000,Petrol
5524,Honda City SV,Honda,2012,199999,59910,Diesel
5525,Volkswagen Vento Comfortline,Volkswagen,2012,199999,60000,Petrol
5526,Honda City 1.5,Honda,2012,199999,65000,Petrol
5527,Audi A4 2.0,Audi,2012,199999,195000,Diesel
5528,Mahindra KUV100,Mahindra,2012,199000,40,Diesel
5529,Tata Zest XE,Tata,2012,199000,7500,Diesel
5530,Mahindra XUV500 W8,Mahindra,2012,199000,31000,Diesel
5531,Maruti Suzuki Swift,Maruti,2012,199000,33000,Diesel
5532,Tata Sumo Gold,Tata,2012,199000,35522,Diesel
5533,Maruti Suzuki Swift,Maruti,2012,199000,37000,Petrol
5534,Mahindra Scorpio 2.6,Mahindra,2012,199000,45000,Diesel
5535,Maruti Suzuki Omni,Maruti,2012,199000,50000,Petrol
5536,Mitsubishi Pajero Sport,Mitsubishi,2012,195000,13000,Diesel
5537,Renault Duster,Renault,2012,195000,14000,Diesel
5538,Volkswagen Jetta Comfortline,Volkswagen,2012,195000,25000,Diesel
5539,Maruti Suzuki Ertiga,Maruti,2012,195000,27000,Diesel
5540,Audi A4 2.0,Audi,2012,195000,30000,Diesel
5541,Volvo S80 Summum,Volvo,2012,195000,30000,Diesel
5542,Toyota Corolla Altis,Toyota,2012,195000,31000,Petrol
5543,Mitsubishi Pajero Sport,Mitsubishi,2012,195000,32000,Diesel
5544,Chevrolet Beat LT,Chevrolet,2012,195000,36000,Petrol
5545,BMW X1,BMW,2012,195000,40000,Diesel
5546,Datsun Redi GO,Datsun,2012,195000,45000,Petrol
5547,Mercedes Benz C,Mercedes,2012,195000,46000,Diesel
5548,Mahindra Scorpio SLX,Mahindra,2012,195000,50000,Diesel
5549,Volkswagen Vento Comfortline,Volkswagen,2012,195000,50000,Diesel
5550,Tata Indigo CS,Tata,2012,195000,50000,Diesel
5551,Ford Figo Petrol,Ford,2012,195000,55000,Petrol
5552,Honda City ZX,Honda,2012,195000,56000,Petrol
5553,Maruti Suzuki Wagon,Maruti,2012,195000,60000,Petrol
5554,Ford EcoSport Trend,Ford,2012,195000,90000,Petrol
5555,Maruti Suzuki Swift,Maruti,2012,195000,116000,Diesel
5556,Maruti Suzuki Omni,Maruti,2012,190000,3200,Petrol
5557,Maruti Suzuki Zen,Maruti,2012,190000,6020,Petrol
5558,Renault Duster RxL,Renault,2012,190000,15141,Petrol
5559,Maruti Suzuki Swift,Maruti,2012,190000,22000,Petrol
5560,Maruti Suzuki Baleno,Maruti,2012,190000,22000,Petrol
5561,Honda WR V,Honda,2012,190000,24695,Petrol
5562,Tata Indigo CS,Tata,2012,190000,25000,Diesel
5563,Renault Duster 110,Renault,2012,190000,25000,Diesel
5564,Mahindra Scorpio LX,Mahindra,2012,190000,30000,Diesel
5565,Maruti Suzuki Zen,Maruti,2012,190000,33333,Petrol
5566,Maruti Suzuki Wagon,Maruti,2012,190000,35000,Petrol
5567,Maruti Suzuki SX4,Maruti,2012,190000,36469,Diesel
5568,Audi A3 Cabriolet,Audi,2012,190000,37000,Petrol
5569,Hyundai Eon D,Hyundai,2012,190000,39000,Petrol
5570,Maruti Suzuki Zen,Maruti,2012,190000,39700,Petrol
5571,Mahindra Scorpio SLX,Mahindra,2012,190000,40000,Diesel
5572,Hyundai Santro AE,Hyundai,2012,190000,40000,Petrol
5573,Maruti Suzuki Swift,Maruti,2012,190000,41800,Diesel
5574,Mahindra Scorpio S4,Mahindra,2012,190000,43000,Diesel
5575,Mahindra Xylo D2,Mahindra,2012,190000,45000,Diesel
5576,Hyundai Santro,Hyundai,2012,190000,45933,Petrol
5577,Chevrolet Beat LT,Chevrolet,2012,190000,46000,Diesel
5578,Maruti Suzuki Swift,Maruti,2013,190000,46000,Diesel
5579,Mahindra XUV500 W8,Mahindra,2013,190000,47000,Diesel
5580,Toyota Fortuner 3.0,Toyota,2013,190000,50000,Diesel
5581,Maruti Suzuki Alto,Maruti,2013,190000,55000,Petrol
5582,Hyundai Getz GLE,Hyundai,2013,190000,56000,Petrol
5583,Maruti Suzuki Swift,Maruti,2013,190000,65000,Diesel
5584,Hyundai Creta 1.6,Hyundai,2013,190000,72000,Petrol
5585,Hyundai Santro Xing,Hyundai,2013,190000,74000,Petrol
5586,Hyundai Santro Xing,Hyundai,2013,190000,104000,Petrol
5587,Mahindra Xylo D2,Mahindra,2013,190000,132000,Diesel
5588,Hyundai Santro Xing,Hyundai,2013,189700,7500,Petrol
5589,Tata Indica V2,Tata,2013,189700,33000,Diesel
5590,Hyundai i10 Sportz,Hyundai,2013,189700,45000,Petrol
5591,Hyundai Grand i10,Hyundai,2013,189700,48247,Petrol
5592,Hyundai Santro Xing,Hyundai,2013,189500,12500,Petrol
5593,Honda City 1.5,Honda,2013,189500,37000,Petrol
5594,Nissan Micra XL,Nissan,2013,189500,38500,Diesel
5595,Honda City 1.5,Honda,2013,189500,41000,Petrol
5596,Maruti Suzuki Alto,Maruti,2013,189500,44000,Petrol
5597,Maruti Suzuki Wagon,Maruti,2013,189500,52800,Petrol
5598,Maruti Suzuki Ertiga,Maruti,2013,189500,90000,Diesel
5599,Tata Indica eV2,Tata,2013,189500,175400,Diesel
5600,Maruti Suzuki Omni,Maruti,2013,189000,31000,Petrol
5601,Hyundai Eon Era,Hyundai,2013,189000,37000,Petrol
5602,Hyundai Eon,Hyundai,2013,189000,39000,Petrol
5603,Maruti Suzuki Swift,Maruti,2013,189000,175430,Diesel
5604,Hyundai Verna 1.6,Hyundai,2013,188000,7000,Diesel
5605,Chevrolet Tavera LS,Chevrolet,2013,188000,14000,Diesel
5606,Tata Tiago Revotron,Tata,2013,188000,38000,Petrol
5607,Tata Tiago Revotorq,Tata,2013,188000,80000,Petrol
5608,Maruti Suzuki Zen,Maruti,2013,185000,0,Petrol
5609,Mahindra KUV100 K8,Mahindra,2013,185000,5000,Diesel
5610,Ford EcoSport Titanium,Ford,2013,185000,13000,Diesel
5611,Hindustan Motors Ambassador,Hindustan,2013,185000,23000,Petrol
5612,Ford Fusion 1.4,Ford,2013,185000,27000,Diesel
5613,Hyundai Santro Xing,Hyundai,2013,185000,28400,Petrol
5614,Hyundai Santro,Hyundai,2013,185000,31000,Petrol
5615,Fiat Linea Emotion,Fiat,2013,185000,35000,Petrol
5616,Ford Ikon 1.3,Ford,2013,185000,38200,Petrol
5617,Maruti Suzuki Omni,Maruti,2013,185000,51000,Petrol
5618,Tata Indica V2,Tata,2013,185000,55000,Diesel
5619,Mahindra Scorpio S4,Mahindra,2013,185000,80000,Diesel
5620,Hyundai Santro Xing,Hyundai,2013,182000,6821,Petrol
5621,Mahindra Xylo D2,Mahindra,2013,182000,14000,Diesel
5622,Hyundai Grand i10,Hyundai,2013,182000,20000,Petrol
5623,Maruti Suzuki Alto,Maruti,2013,182000,30000,Petrol
5624,Toyota Corolla,Toyota,2013,182000,32000,Petrol
5625,Hyundai Eon Magna,Hyundai,2013,182000,60000,Petrol
5626,Tata Sumo Grande,Tata,2013,182000,60000,Diesel
5627,Maruti Suzuki Swift,Maruti,2013,182000,60000,Diesel
5628,Volkswagen Polo Highline1.2L,Volkswagen,2013,180000,588,Petrol
5629,Maruti Suzuki Alto,Maruti,2013,180000,588,Petrol
5630,Tata Tiago Revotron,Tata,2013,180000,5000,Petrol
5631,Maruti Suzuki Swift,Maruti,2013,180000,7800,Diesel
5632,Maruti Suzuki Swift,Maruti,2013,180000,13000,Diesel
5633,Tata Indigo eCS,Tata,2013,180000,15487,Diesel
5634,Chevrolet Beat LS,Chevrolet,2013,180000,15487,Diesel
5635,Mahindra Xylo E8,Mahindra,2013,180000,23452,Diesel
5636,Hyundai Eon D,Hyundai,2013,180000,23452,Petrol
5637,Tata Sumo Gold,Tata,2013,180000,23452,Petrol
5638,Tata Nano,Tata,2013,180000,27000,Petrol
5639,Hyundai Elite i20,Hyundai,2013,180000,29000,Petrol
5640,Hyundai i10 Magna,Hyundai,2013,180000,30000,Petrol
5641,Hyundai Creta,Hyundai,2013,180000,32000,Diesel
5642,Volkswagen Polo,Volkswagen,2013,180000,33000,Diesel
5643,Maruti Suzuki Dzire,Maruti,2013,180000,33000,Petrol
5644,Tata Bolt XM,Tata,2013,180000,36000,Petrol
5645,Maruti Suzuki Alto,Maruti,2013,180000,36469,Petrol
5646,Maruti Suzuki Alto,Maruti,2013,180000,38000,Petrol
5647,Maruti Suzuki Ritz,Maruti,2013,180000,38000,Diesel
5648,Maruti Suzuki Alto,Maruti,2013,180000,39700,Petrol
5649,Maruti Suzuki Dzire,Maruti,2013,180000,41000,Petrol
5650,Hyundai i20 Asta,Hyundai,2013,180000,45000,Petrol
5651,Maruti Suzuki Swift,Maruti,2013,180000,47000,Diesel
5652,Tata Indica V2,Tata,2013,180000,47000,Diesel
5653,Mahindra Scorpio VLX,Mahindra,2013,180000,47900,Diesel
5654,Toyota Innova 2.5,Toyota,2013,180000,50000,Diesel
5655,Mahindra Xylo E8,Mahindra,2013,180000,52000,Diesel
5656,Hyundai i20 Magna,Hyundai,2013,180000,52500,Petrol
5657,Maruti Suzuki Omni,Maruti,2013,180000,65000,Petrol
5658,Mahindra KUV100,Mahindra,2013,180000,65000,Petrol
5659,Mahindra KUV100 K8,Mahindra,2013,180000,65000,Petrol
5660,Datsun Go Plus,Datsun,2013,180000,65000,Petrol
5661,Ford Endeavor 4x4,Ford,2013,180000,70000,Diesel
5662,Tata Indica V2,Tata,2013,180000,71200,Diesel
5663,Hyundai Santro Xing,Hyundai,2013,180000,72160,Petrol
5664,Maruti Suzuki Wagon,Maruti,2013,180000,90000,Petrol
5665,Maruti Suzuki Swift,Maruti,2013,180000,100000,Diesel
5666,Maruti Suzuki Alto,Maruti,2013,180000,166000,Petrol
5667,Toyota Innova 2.5,Toyota,2013,180000,200000,Diesel
5668,Maruti Suzuki Alto,Maruti,2013,179999,0,Petrol
5669,Maruti Suzuki Alto,Maruti,2013,179999,19336,Petrol
5670,Volkswagen Polo Highline1.2L,Volkswagen,2013,179999,88000,Petrol
5671,Mahindra Logan,Mahindra,2013,179999,146000,Diesel
5672,Maruti Suzuki 800,Maruti,2013,179000,3200,Petrol
5673,Mahindra Scorpio,Mahindra,2013,179000,20000,Diesel
5674,Chevrolet Sail 1.2,Chevrolet,2013,179000,28600,Petrol
5675,Hyundai Santro AE,Hyundai,2013,179000,41000,Petrol
5676,Maruti Suzuki Wagon,Maruti,2013,179000,46000,Petrol
5677,Hyundai Eon,Hyundai,2013,179000,57000,Petrol
5678,Tata Manza,Tata,2013,179000,70000,Diesel
5679,Toyota Etios G,Toyota,2013,179000,97200,Petrol
5680,Hyundai Getz Prime,Hyundai,2013,178000,30000,Petrol
5681,Toyota Qualis,Toyota,2013,178000,30000,Diesel
5682,Hyundai Santro Xing,Hyundai,2013,178000,62000,Petrol
5683,Tata Indica eV2,Tata,2013,178000,80200,Diesel
5684,Honda City 1.5,Honda,2013,175000,60,Petrol
5685,Tata Zest XE,Tata,2013,175000,3200,Diesel
5686,Mahindra Quanto C4,Mahindra,2013,175000,6200,Diesel
5687,Tata Indigo eCS,Tata,2013,175000,11000,Diesel
5688,Maruti Suzuki Swift,Maruti,2013,175000,18000,Diesel
5689,Hyundai Elite i20,Hyundai,2013,175000,20000,Petrol
5690,Hyundai i20 Select,Hyundai,2013,175000,20000,Petrol
5691,Chevrolet Tavera Neo,Chevrolet,2013,175000,25000,Diesel
5692,Maruti Suzuki Dzire,Maruti,2013,175000,30000,Diesel
5693,Hyundai Elite i20,Hyundai,2013,175000,30000,Petrol
5694,Honda City VX,Honda,2013,175000,34580,Petrol
5695,Maruti Suzuki Dzire,Maruti,2013,175000,35000,Diesel
5696,Hyundai Getz,Hyundai,2013,175000,35000,Petrol
5697,Mercedes Benz C,Mercedes,2013,175000,35000,Petrol
5698,Maruti Suzuki Alto,Maruti,2013,175000,35000,Petrol
5699,Maruti Suzuki Swift,Maruti,2013,175000,41000,Diesel
5700,Skoda Fabia,Skoda,2013,175000,41000,Petrol
5701,Maruti Suzuki Ritz,Maruti,2013,175000,43222,Petrol
5702,Tata Indica V2,Tata,2013,175000,45000,Diesel
5703,Toyota Corolla Altis,Toyota,2013,175000,46000,Petrol
5704,Tata Zest XM,Tata,2013,175000,50000,Diesel
5705,Mahindra Quanto C8,Mahindra,2013,175000,54000,Diesel
5706,Hyundai Santro Xing,Hyundai,2013,175000,58000,Petrol
5707,Mahindra Jeep CL550,Mahindra,2013,175000,58000,Diesel
5708,Hyundai Grand i10,Hyundai,2013,175000,58559,Petrol
5709,Ford EcoSport Titanium,Ford,2013,175000,60000,Diesel
5710,Ford Figo,Ford,2013,175000,60000,Diesel
5711,Hyundai Eon,Hyundai,2013,175000,65000,Petrol
5712,Ford EcoSport Ambiente,Ford,2013,175000,75000,Diesel
5713,Maruti Suzuki Alto,Maruti,2013,175000,80000,Petrol
5714,Skoda Fabia Classic,Skoda,2013,175000,97000,Petrol
5715,Maruti Suzuki Stingray,Maruti,2013,175000,99000,Petrol
5716,Hyundai Elite i20,Hyundai,2013,175000,102563,Petrol
5717,Mahindra Scorpio SLE,Mahindra,2013,175000,104000,Diesel
5718,Hyundai Santro Xing,Hyundai,2013,175000,140000,Petrol
5719,Mahindra Jeep CL550,Mahindra,2013,175000,140000,Diesel
5720,Audi A8,Audi,2013,174999,14000,Petrol
5721,Audi Q7,Audi,2013,174999,42000,Diesel
5722,Mahindra Scorpio S10,Mahindra,2013,174999,54870,Diesel
5723,Maruti Suzuki Alto,Maruti,2013,174999,65000,Petrol
5724,Mahindra Scorpio S10,Mahindra,2013,170000,2800,Diesel
5725,Mahindra Scorpio S10,Mahindra,2013,170000,13000,Diesel
5726,Maruti Suzuki Alto,Maruti,2013,170000,15000,Petrol
5727,Hyundai i20 Sportz,Hyundai,2013,170000,20000,Petrol
5728,Hyundai i20 Sportz,Hyundai,2013,170000,20000,Petrol
5729,Hyundai i20 Sportz,Hyundai,2013,170000,44000,Petrol
5730,Maruti Suzuki Alto,Maruti,2013,170000,45000,Petrol
5731,Maruti Suzuki Vitara,Maruti,2013,170000,45000,Diesel
5732,Maruti Suzuki Alto,Maruti,2013,170000,47000,Petrol
5733,Mahindra Bolero DI,Mahindra,2013,170000,51000,Diesel
5734,Maruti Suzuki Swift,Maruti,2013,170000,65000,Diesel
5735,Mahindra Scorpio S10,Mahindra,2013,170000,75000,Diesel
5736,Maruti Suzuki Swift,Maruti,2013,169999,14000,Petrol
5737,Maruti Suzuki Wagon,Maruti,2013,169999,24695,Petrol
5738,Maruti Suzuki Wagon,Maruti,2013,169999,39000,Petrol
5739,Toyota Innova 2.0,Toyota,2013,169999,45000,Diesel
5740,Renault Lodgy 85,Renault,2013,169500,2200,Diesel
5741,Skoda Yeti Ambition,Skoda,2013,169500,37200,Diesel
5742,Maruti Suzuki Baleno,Maruti,2013,169500,51000,Diesel
5743,Renault Duster 110,Renault,2013,169500,52800,Diesel
5744,Renault Duster 85,Renault,2013,168000,6000,Diesel
5745,Honda City 1.5,Honda,2013,168000,35000,Petrol
5746,Maruti Suzuki Alto,Maruti,2013,168000,45872,Petrol
5747,Maruti Suzuki Dzire,Maruti,2013,168000,52000,Diesel
5748,Honda Amaze,Honda,2013,165000,23000,Diesel
5749,Honda Amaze 1.5,Honda,2013,165000,25000,Diesel
5750,Honda City,Honda,2013,165000,30000,Petrol
5751,Datsun Redi GO,Datsun,2013,165000,36000,Petrol
5752,Maruti Suzuki SX4,Maruti,2013,165000,37000,Petrol
5753,Mitsubishi Pajero Sport,Mitsubishi,2013,165000,41000,Diesel
5754,Mahindra Bolero DI,Mahindra,2013,165000,45000,Diesel
5755,Maruti Suzuki Swift,Maruti,2013,165000,46000,Diesel
5756,Mahindra Scorpio S10,Mahindra,2013,165000,46000,Diesel
5757,Maruti Suzuki Swift,Maruti,2013,165000,48000,Petrol
5758,Maruti Suzuki Wagon,Maruti,2013,165000,62000,Petrol
5759,Maruti Suzuki Wagon,Maruti,2013,165000,65000,Petrol
5760,Mahindra Scorpio S10,Mahindra,2013,165000,68000,Diesel
5761,Maruti Suzuki Swift,Maruti,2013,165000,73000,Petrol
5762,Honda City ZX,Honda,2013,165000,75000,Diesel
5763,Maruti Suzuki Wagon,Maruti,2013,165000,80000,Petrol
5764,Ford Figo,Ford,2013,162000,32000,Diesel
5765,Hyundai Eon,Hyundai,2014,162000,45000,Petrol
5766,Tata Indigo eCS,Tata,2014,162000,60000,Diesel
5767,Ford EcoSport Ambiente,Ford,2014,162000,80200,Diesel
5768,Tata Indigo eCS,Tata,2014,160000,3350,Diesel
5769,Mahindra Scorpio SLE,Mahindra,2014,160000,3528,Diesel
5770,Volkswagen Polo Highline,Volkswagen,2014,160000,5000,Petrol
5771,Skoda Fabia Classic,Skoda,2014,160000,7500,Petrol
5772,Maruti Suzuki Stingray,Maruti,2014,160000,13000,Petrol
5773,Chevrolet Spark LS,Chevrolet,2014,160000,13349,Petrol
5774,Renault Duster 110PS,Renault,2014,160000,14000,Diesel
5775,Honda City,Honda,2014,160000,15000,Petrol
5776,Mini Cooper S,Mini,2014,160000,19000,Petrol
5777,Datsun Redi GO,Datsun,2014,160000,24330,Petrol
5778,Skoda Fabia 1.2L,Skoda,2014,160000,24330,Diesel
5779,Honda Amaze,Honda,2014,160000,24652,Petrol
5780,Honda Amaze,Honda,2014,160000,35000,Petrol
5781,Renault Duster,Renault,2014,160000,35550,Diesel
5782,Mini Cooper S,Mini,2014,160000,37000,Petrol
5783,Mahindra Scorpio S4,Mahindra,2014,160000,38000,Diesel
5784,Mahindra Scorpio VLX,Mahindra,2014,160000,38200,Diesel
5785,Mahindra Quanto C8,Mahindra,2014,160000,40000,Diesel
5786,Ford EcoSport,Ford,2014,160000,45000,Petrol
5787,Honda Brio,Honda,2014,160000,45000,Petrol
5788,Volkswagen Vento Highline,Volkswagen,2014,160000,45000,Diesel
5789,Hyundai i20 Magna,Hyundai,2014,160000,45000,Petrol
5790,Toyota Corolla Altis,Toyota,2014,160000,45000,Diesel
5791,Hyundai Verna Transform,Hyundai,2014,160000,54000,Petrol
5792,Toyota Corolla Altis,Toyota,2014,160000,55000,Petrol
5793,Honda City 1.5,Honda,2014,160000,60000,Petrol
5794,Hyundai Elite i20,Hyundai,2014,160000,64000,Petrol
5795,Skoda Fabia 1.2L,Skoda,2014,160000,65000,Diesel
5796,BMW 3 Series,BMW,2014,160000,65000,Petrol
5797,Maruti Suzuki A,Maruti,2014,160000,90000,Petrol
5798,Toyota Etios GD,Toyota,2014,160000,104000,Diesel
5799,Ford Figo Diesel,Ford,2014,160000,200000,Diesel
5800,Maruti Suzuki Swift,Maruti,2014,159500,12000,Petrol
5801,Chevrolet Beat LT,Chevrolet,2014,159500,13000,Diesel
5802,BMW 7 Series,BMW,2014,159500,28000,Petrol
5803,Mahindra XUV500 W8,Mahindra,2014,159500,31000,Diesel
5804,Hyundai i10 Magna,Hyundai,2014,159500,35000,Petrol
5805,Hyundai Verna Fluidic,Hyundai,2014,159500,37000,Diesel
5806,Maruti Suzuki Swift,Maruti,2014,159500,38000,Petrol
5807,Maruti Suzuki Ertiga,Maruti,2014,159500,38200,Petrol
5808,Ford EcoSport Titanium,Ford,2014,159500,38200,Diesel
5809,Maruti Suzuki Ertiga,Maruti,2014,159500,38200,Petrol
5810,Maruti Suzuki Ertiga,Maruti,2014,159500,41000,Diesel
5811,Maruti Suzuki Alto,Maruti,2014,159500,43200,Petrol
5812,Hyundai Grand i10,Hyundai,2014,159500,45000,Diesel
5813,Honda Amaze 1.2,Honda,2014,159500,45000,Petrol
5814,Hyundai i20 Asta,Hyundai,2014,159500,97200,Diesel
5815,Ford Figo Diesel,Ford,2014,159500,175430,Diesel
5816,Maruti Suzuki Eeco,Maruti,2014,159000,27000,Petrol
5817,Maruti Suzuki Ertiga,Maruti,2014,159000,44000,Petrol
5818,Maruti Suzuki Esteem,Maruti,2014,159000,45933,Petrol
5819,Maruti Suzuki Ritz,Maruti,2014,159000,50000,Petrol
5820,Maruti Suzuki Dzire,Maruti,2014,158400,30000,Petrol
5821,Maruti Suzuki Ritz,Maruti,2014,158400,33600,Diesel
5822,Maruti Suzuki Swift,Maruti,2014,158400,47900,Petrol
5823,Maruti Suzuki Dzire,Maruti,2014,158400,65000,Diesel
5824,Toyota Etios Liva,Toyota,2014,155555,46000,Petrol
5825,Hyundai i20 Sportz,Hyundai,2014,155555,48000,Diesel
5826,Chevrolet Spark,Chevrolet,2014,155555,80000,Petrol
5827,Maruti Suzuki Alto,Maruti,2014,155555,111111,Petrol
5828,Nissan Micra XV,Nissan,2014,155000,3528,Petrol
5829,Maruti Suzuki Swift,Maruti,2014,155000,14000,Petrol
5830,Maruti Suzuki Alto,Maruti,2014,155000,30000,Petrol
5831,Honda Amaze 1.5,Honda,2014,155000,32000,Diesel
5832,Maruti Suzuki Alto,Maruti,2014,155000,34000,Petrol
5833,Chevrolet Beat,Chevrolet,2014,155000,38000,Petrol
5834,Honda City 1.5,Honda,2014,155000,45863,Petrol
5835,Ford EcoSport Trend,Ford,2014,155000,49000,Diesel
5836,Hyundai i20 Asta,Hyundai,2014,155000,52000,Petrol
5837,Maruti Suzuki Swift,Maruti,2014,155000,55000,Petrol
5838,Tata Indica V2,Tata,2014,155000,87000,Petrol
5839,Hindustan Motors Ambassador,Hindustan,2014,155000,100000,Diesel
5840,Toyota Corolla Altis,Toyota,2014,150000,2500,Petrol
5841,Toyota Corolla Altis,Toyota,2014,150000,11000,Petrol
5842,Toyota Innova 2.5,Toyota,2014,150000,11400,Diesel
5843,Volkswagen Jetta Highline,Volkswagen,2014,150000,20000,Diesel
5844,Volkswagen Polo Comfortline,Volkswagen,2014,150000,25500,Petrol
5845,Volkswagen Polo,Volkswagen,2014,150000,27000,Petrol
5846,Mahindra Scorpio,Mahindra,2014,150000,27000,Diesel
5847,Renault Duster,Renault,2014,150000,30000,Diesel
5848,Honda Amaze,Honda,2014,150000,31000,Petrol
5849,Nissan Sunny,Nissan,2014,150000,33000,Petrol
5850,Hyundai Elite i20,Hyundai,2014,150000,34000,Petrol
5851,Renault Kwid,Renault,2014,150000,34580,Petrol
5852,Renault Duster,Renault,2014,150000,38000,Diesel
5853,Ford EcoSport,Ford,2014,150000,38000,Petrol
5854,Renault Duster,Renault,2014,150000,38000,Diesel
5855,Mahindra Scorpio VLX,Mahindra,2014,150000,39000,Diesel
5856,Maruti Suzuki Alto,Maruti,2014,150000,40000,Petrol
5857,Chevrolet Spark LT,Chevrolet,2014,150000,40000,Petrol
5858,Datsun Redi GO,Datsun,2014,150000,42000,Petrol
5859,Maruti Suzuki Swift,Maruti,2014,150000,45000,Diesel
5860,Fiat Punto Emotion,Fiat,2014,150000,45000,Diesel
5861,Maruti Suzuki Swift,Maruti,2014,150000,47000,Diesel
5862,Toyota Etios GD,Toyota,2014,150000,50000,Petrol
5863,Hyundai i20 Sportz,Hyundai,2014,150000,50000,Diesel
5864,Hyundai i10 Sportz,Hyundai,2014,150000,55000,Petrol
5865,Chevrolet Beat LT,Chevrolet,2014,150000,59000,Diesel
